ID,cluster
1399,1000
1400,1001
1401,1000
1402,1001
1403,1000
1404,1000
1405,1000
1406,1000
1407,1000
1408,1001
1409,1001
1410,1001
1411,1000
1412,1000
1413,1000
1414,1001
1415,-1
1416,1000
1417,1000
1418,1000
1419,1018
1420,1000
1421,1000
1422,1001
1423,1000
1424,1000
1425,1000
1426,1001
1427,-1
1428,1000
1429,1001
1430,1000
1431,1000
1432,1000
1433,1000
1434,1000
1435,1001
1436,1013
1437,1000
1438,1000
1439,1000
1440,1000
1441,1000
1442,1000
1443,1000
1444,1000
1445,1000
1446,1000
1447,1000
1448,1000
1449,1000
1450,1000
1451,1000
1452,1000
1453,1000
1454,1000
1455,1001
1456,1000
1457,1001
1458,1000
1459,1000
1460,1000
1461,1000
1462,1001
1463,1000
1464,1000
1465,1001
1466,1000
1467,1000
1468,1000
1469,1000
1470,1000
1471,1000
1472,1023
1473,1000
1474,1000
1475,1001
1476,1000
1477,1000
1478,1000
1479,1001
1480,1000
1481,1000
1482,1001
1483,1001
1484,1000
1485,1000
1486,1000
1487,-1
1488,1000
1489,1000
1490,-1
1491,1000
1492,1000
1493,1001
1494,1000
1495,1000
1496,1000
1497,1000
1498,-1
1499,1008
1500,1000
1501,1000
1502,1024
1503,1000
1504,1000
1505,1000
1506,1000
1507,1000
1508,1005
1509,1000
1510,1001
1511,1001
1512,1000
1513,1000
1514,1000
1515,1000
1516,1000
1517,1001
1518,1000
1519,1000
1520,1003
1521,1004
1522,1000
1523,1000
1524,1000
1525,1000
1526,1000
1527,1001
1528,1001
1529,1001
1530,-1
1531,1000
1532,1000
1533,1010
1534,1000
1535,1000
1536,1000
1537,1001
1538,1000
1539,1002
1540,1000
1541,1000
1542,1000
1543,1000
1544,1000
1545,1000
1546,-1
1547,1001
1548,1001
1549,1000
1550,1000
1551,1000
1552,1000
1553,1000
1554,1001
1555,1000
1556,1000
1557,1000
1558,1000
1559,1000
1560,1000
1561,-1
1562,1000
1563,1001
1564,-1
1565,1000
1566,1000
1567,1000
1568,1000
1569,1001
1570,1000
1571,1000
1572,1000
1573,1000
1574,1000
1575,1000
1576,1000
1577,1001
1578,1000
1579,1000
1580,1004
1581,1000
1582,1000
1583,1001
1584,1000
1585,1000
1586,1000
1587,1000
1588,1000
1589,1000
1590,1000
1591,1000
1592,1000
1593,1001
1594,1000
1595,1000
1596,1000
1597,1000
1598,1000
1599,1000
1600,1000
1601,1000
1602,1000
1603,1000
1604,-1
1605,1000
1606,1000
1607,1000
1608,-1
1609,1000
1610,1000
1611,1000
1612,1000
1613,1001
1614,1000
1615,1000
1616,1000
1617,1000
1618,1000
1619,1000
1620,1001
1621,1000
1622,1000
1623,1000
1624,1000
1625,-1
1626,1000
1627,-1
1628,1000
1629,1010
1630,1000
1631,1000
1632,-1
1633,1000
1634,1000
1635,1000
1636,1000
1637,1000
1638,-1
1639,-1
1640,1000
1641,-1
1642,1001
1643,1000
1644,1000
1645,1000
1646,1000
1647,1000
1648,1000
1649,1000
1650,1000
1651,1001
1652,1000
1653,1000
1654,1000
1655,1000
1656,1000
1657,1000
1658,1000
1659,1003
1660,1000
1661,1000
1662,1001
1663,1000
1664,1000
1665,1000
1666,1000
1667,1000
1668,1000
1669,1001
1670,1000
1671,1000
1672,1000
1673,1001
1674,1001
1675,1001
1676,1000
1677,1000
1678,1000
1679,1000
1680,1001
1681,1000
1682,1001
1683,1000
1684,1000
1685,1001
1686,1000
1687,1000
1688,1000
1689,1000
1690,1000
1691,1000
1692,1000
1693,1000
1694,1001
1695,1000
1696,1000
1697,1000
1698,1000
1699,1000
1700,1001
1701,-1
1702,1001
1703,1003
1704,1000
1705,1000
1706,1000
1707,1001
1708,1000
1709,1000
1710,1000
1711,1001
1712,1000
1713,1000
1714,1001
1715,1000
1716,1000
1717,1000
1718,1000
1719,1000
1720,1000
1721,-1
1722,1000
1723,1000
1724,1000
1725,1000
1726,1001
1727,1000
1728,1000
1729,-1
1730,1000
1731,1001
1732,1000
1733,1000
1734,1000
1735,1001
1736,1000
1737,1000
1738,1001
1739,1001
1740,-1
1741,1000
1742,1001
1743,1000
1744,1001
1745,-1
1746,1000
1747,1000
1748,1000
1749,1000
1750,1000
1751,-1
1752,1000
1753,1000
1754,1000
1755,1000
1756,1000
1757,1000
1758,1001
1759,1000
1760,1001
1761,-1
1762,1001
1763,-1
1764,-1
1765,1000
1766,1000
1767,1001
1768,1000
1769,1000
1770,1017
1771,1001
1772,-1
1773,-1
1774,-1
1775,1000
1776,1000
1777,1012
1778,1001
1779,1000
1780,1000
1781,1000
1782,1000
1783,1000
1784,1000
1785,1000
1786,1001
1787,1001
1788,1001
1789,1000
1790,1001
1791,1000
1792,1000
1793,1001
1794,1000
1795,1000
1796,1000
1797,1000
1798,1000
1799,1000
1800,1001
1801,1000
1802,1000
1803,1000
1804,1001
1805,1000
1806,1000
1807,1000
1808,1000
1809,1000
1810,1000
1811,1000
1812,1000
1813,1000
1814,-1
1815,1000
1816,1000
1817,1000
1818,1000
1819,1000
1820,1000
1821,1000
1822,1000
1823,1000
1824,1001
1825,1001
1826,1000
1827,1000
1828,1001
1829,1000
1830,1001
1831,1000
1832,1000
1833,1000
1834,1000
1835,1000
1836,1000
1837,1000
1838,1000
1839,1000
1840,1000
1841,1001
1842,1013
1843,1005
1844,1000
1845,-1
1846,1000
1847,1000
1848,1000
1849,1000
1850,1000
1851,1001
1852,1001
1853,1000
1854,1000
1855,-1
1856,1000
1857,1000
1858,1000
1859,-1
1860,1001
1861,1000
1862,1000
1863,1013
1864,1000
1865,1000
1866,1000
1867,1000
1868,1001
1869,1000
1870,1001
1871,1000
1872,1000
1873,1000
1874,1000
1875,1000
1876,-1
1877,1000
1878,1000
1879,1001
1880,1000
1881,1000
1882,1000
1883,1000
1884,1000
1885,1001
1886,1000
1887,1000
1888,1000
1889,1000
1890,1001
1891,1000
1892,1001
1893,1000
1894,1001
1895,1002
1896,1000
1897,1001
1898,1000
1899,1000
1900,1003
1901,1001
1902,1003
1903,1000
1904,1000
1905,1000
1906,1000
1907,1000
1908,1000
1909,1008
1910,1000
1911,1000
1912,1000
1913,1000
1914,1000
1915,1001
1916,1000
1917,1000
1918,1000
1919,1000
1920,-1
1921,1000
1922,1000
1923,1000
1924,1001
1925,1001
1926,1000
1927,1000
1928,-1
1929,1000
1930,1000
1931,-1
1932,1000
1933,1001
1934,1000
1935,1000
1936,1000
1937,1000
1938,1000
1939,1000
1940,1000
1941,1000
1942,1001
1943,1000
1944,1001
1945,1000
1946,1000
1947,1000
1948,1000
1949,1001
1950,1000
1951,1000
1952,1013
1953,1000
1954,1000
1955,1000
1956,1001
1957,1000
1958,1001
1959,1001
1960,1000
1961,1000
1962,1001
1963,1000
1964,1000
1965,1000
1966,-1
1967,1000
1968,1000
1969,1000
1970,1023
1971,1000
1972,1002
1973,1000
1974,1002
1975,1000
1976,1000
1977,-1
1978,1000
1979,1000
1980,1000
1981,1000
1982,1001
1983,1000
1984,1000
1985,1000
1986,1000
1987,1000
1988,1000
1989,1000
1990,1000
1991,1000
1992,1000
1993,1000
1994,1000
1995,1001
1996,1000
1997,1001
1998,1000
1999,1000
2000,1000
2001,1000
2002,1000
2003,1015
2004,1001
2005,1000
2006,1000
2007,1001
2008,1000
2009,-1
2010,1000
2011,1003
2012,1000
2013,1000
2014,1000
2015,1000
2016,1000
2017,1001
2018,1008
2019,1000
2020,1000
2021,1000
2022,1001
2023,1016
2024,1000
2025,1000
2026,1000
2027,1000
2028,1000
2029,1003
2030,1000
2031,1001
2032,1000
2033,1000
2034,1000
2035,1000
2036,-1
2037,-1
2038,1015
2039,1001
2040,1000
2041,1000
2042,1000
2043,1000
2044,1000
2045,1000
2046,1000
2047,1000
2048,1001
2049,1001
2050,1000
2051,1000
2052,1000
2053,1000
2054,1000
2055,1000
2056,1000
2057,1000
2058,1000
2059,1000
2060,-1
2061,1000
2062,1000
2063,1001
2064,1000
2065,1000
2066,1000
2067,1001
2068,1001
2069,1000
2070,1000
2071,1000
2072,1000
2073,-1
2074,1000
2075,1000
2076,1000
2077,1001
2078,1000
2079,1000
2080,1000
2081,1001
2082,1000
2083,1000
2084,1001
2085,1001
2086,1000
2087,1001
2088,1001
2089,1000
2090,1000
2091,1000
2092,1000
2093,1001
2094,1001
2095,1001
2096,1000
2097,1000
2098,1000
2099,1018
2100,1000
2101,1000
2102,1000
2103,1000
2104,1000
2105,1000
2106,1000
2107,1000
2108,1000
2109,1000
2110,1000
2111,1000
2112,-1
2113,1000
2114,1000
2115,1001
2116,1000
2117,1000
2118,1001
2119,1000
2120,-1
2121,1000
2122,1000
2123,1000
2124,1000
2125,1000
2126,1000
2127,1000
2128,1001
2129,1000
2130,1000
2131,1001
2132,1001
2133,1009
2134,1000
2135,1000
2136,1000
2137,1003
2138,1001
2139,1001
2140,1000
2141,1000
2142,1000
2143,1000
2144,-1
2145,1000
2146,1000
2147,-1
2148,1003
2149,1000
2150,1000
2151,1000
2152,1000
2153,1000
2154,1000
2155,1000
2156,1000
2157,1000
2158,1000
2159,1000
2160,1000
2161,1002
2162,1000
2163,1000
2164,1000
2165,1000
2166,1000
2167,1000
